,item_code,title,ori_price,dis_price,discount_percent,provider,num,main_category,sub_category,item_ranking
184,1140168037,[쏘피]볼록맞춤 슈퍼롱 오버나이트/생리대 10Px5팩,21000,10500,50,LG생활건강공식스토어,6103,생활/주방/건강,위생용품,3
185,1141521686,(묶음할인)유한킴벌리_굿나이트대형 남아 _20P,22900,22900,0,홈플러스당일배송,3924,유아동/출산,홈플러스 베이비,24
186,1141521690,(묶음할인)유한킴벌리_굿나이트대형 여아 _20P,22900,22190,3,홈플러스당일배송,3948,유아동/출산,홈플러스 베이비,48
187,1141775121,[로베라]스텝퍼 M-50 그레이 스탭퍼 실내운동기구 헬스기구,61500,61500,0,이태리로베라,7700,스포츠/자동차,휘트니스/수영,84
188,1142385481,[소미랑]베베러브 물티슈 캡형 80매 10팩 a,13900,13900,0,e유앤아이,3175,유아동/출산,물티슈,75
189,1144987169,[폴라로이드]139cm(55) POL55U UHD TV 무결점 HDR10 / USB 4K재생,424570,399000,6,피디케이전자,8799,컴퓨터/전자,영상가전,83
190,1145822168,1290 남녀공용 골지 양말 (20색상)(바보사랑),1500,1360,9,바보사랑웹이즈,1679,신발/잡화,잡화/액세서리,79
191,1145863636,(테일러메이드정품) M2 HL 스틸/카본풀세트(남성),1350000,1282500,5,AK골프,7880,스포츠/자동차,골프,64
192,1146601036,[듀플렉스]DP-9090UH 통세척 초음파가습기 4리터대용량 간편세척,36800,36800,0,코지인터내셔널,9101,컴퓨터/전자,계절가전,85
193,1146901064,[순둥이로하스]물티슈 로하스 휴대캡 20매 20팩/cL-com /레이온100%,22400,21460,4,호수의나라수오미,3134,유아동/출산,물티슈,34
194,1146901064,[순둥이로하스]물티슈 로하스 휴대캡 20매 20팩/cL-com /레이온100%,22400,21460,4,호수의나라수오미,6089,생활/주방/건강,화장지/일용잡화,89
195,1146902625,[순둥이]물티슈 베이직 리필 80매 20팩/S-BR,31800,29260,7,호수의나라수오미,3186,유아동/출산,물티슈,86
196,1146904549,[순둥이]물티슈 베이직 캡 80매 20팩/S-BC,34800,32020,7,호수의나라수오미,3145,유아동/출산,물티슈,45
197,1146910139,[순둥이프리미엄]물티슈 프리미엄 엠보싱 캡 70매 20팩/S-EC,39600,36440,7,호수의나라수오미,3156,유아동/출산,물티슈,56
198,1147050197,엑스피크 랩터 18P 아이젠 스패츠 방한용품 모음전,31800,13900,56,masterbase,8204,스포츠/자동차,등산/아웃도어,88
199,1147335861,H 친환경_팽이버섯_4입봉 600g ,2490,2380,4,홈플러스당일배송,5214,식품,채소,14
200,1147335861,H 친환경_팽이버섯_4입봉 600g ,2490,2380,4,홈플러스당일배송,5334,식품,홈플러스 식품,34
201,1147747707,[고무나라]치닝디핑 턱걸이 운동기구 가정용 실내 철봉 풀업바,109000,105730,3,고무나라1,7635,스포츠/자동차,휘트니스/수영,19
202,1147816313,[피스넷]끊김없는 완전무선 블루투스이어폰 피스넷 프리고,48530,46110,4,피스넷,9422,컴퓨터/전자,헤드폰/이어폰,6
203,1148030800,[닥터포헤어] 폴리젠 샴푸 500mlx3 + 100mlx3,45300,38960,13,CJmall,1955,화장품/헤어,ALL,55
204,1148030800,[닥터포헤어] 폴리젠 샴푸 500mlx3 + 100mlx3,45300,38960,13,CJmall,2611,화장품/헤어,샴푸/헤어에센스/스타일링,11
205,1148304019,[리브맘]리브맘 프리미엄 3D 경추 메모리폼 베개 2개set,50000,29900,40,(주)선광,6998,가구/침구,ALL,98
206,1148304019,[리브맘]리브맘 프리미엄 3D 경추 메모리폼 베개 2개set,50000,29900,40,(주)선광,7136,가구/침구,침구,36
207,1148453609,파이널세일 훼르자 성인 아동 헤비롱패딩 플리스자켓,57900,37900,34,로그파워,7602,스포츠/자동차,스포츠의류/운동화,86
208,1148570443,넥스트라이프 L 디퓨저리필 500mL대용량/방향제향30종,10000,8300,17,넥스트라이프,7337,가구/침구,홈패션/인테리어소품,37
209,1148773285,공기정화식물38종/중대형/식물/화분/미세먼지/화초,10900,9870,9,꽃집아가씨♥,6206,생활/주방/건강,악기/취미/원예용품,6
210,1150065562,유홍준 나의 문화유산답사기 1 2 3 4 5 6 7 8 9 10 서울편 일본편 중국편 산사 순례,14850,14850,0,제이북스,10453,도서/음반,만화/잡지,37
211,1151798210,[G클럽]라텍스 장갑 100매 요리 식품 실험 다목적 식품용인증,14900,14220,4,장갑팩토리,6556,생활/주방/건강,공구설비/자재,56
212,1152235525,[닌텐도]스위치 프로 컨트롤러/프로콘,77800,74690,3,온노리,9691,컴퓨터/전자,게임,75
213,1153459836,[과일나라]밀크퐁당 우유 바디로션 1000ml X2개 대용량,11800,10620,10,COSTY,2561,화장품/헤어,바디클렌져/바디로션,61
214,1153572077,분위기 전환 창문커튼 거실 창 커튼 가리개 커튼 봉,30000,19000,36,벨라이프,7264,가구/침구,커튼/블라인드,64
215,1153843115,[파코라반]파코라반 원 밀리언 EDT 100ml (본사수입정품),62400,62400,0,이브향기,2383,화장품/헤어,향수,83
216,1154270367,Easy Link Starter 1.2.3 선택/Easy Link 1.2.3.4.5.6 선택/이지링크,13500,12290,8,영어세상,10545,도서/음반,해외원서,29
217,1154561534,[녹색지팡이]오은영의 사춘기 터널 통과법 세트  전2권 ,23040,23040,0,따뜻한책방,10367,도서/음반,가정/생활/취미/레저,51
218,1155511178,[블랙야크]블랙야크 안전화 작업화 YAK-60 (정품아닐시100%환불),51500,48930,4,safestore,6592,생활/주방/건강,공구설비/자재,92
219,1156441956,[알로코리아]6포트 퀵차지3.0 핸드폰 멀티 고속 충전기 UC601QC,29900,25860,13,스마일배송,9396,컴퓨터/전자,휴대폰,80
220,1156590125,[코리아나]코리아나 탄력강화 스킨/로션/크림 외 최대 78% off,10000,10000,0,august4korea,1962,화장품/헤어,ALL,62
221,1156590125,[코리아나]코리아나 탄력강화 스킨/로션/크림 외 최대 78% off,10000,10000,0,august4korea,2028,화장품/헤어,화장품,28
222,1157535650,[뉴케어]뉴케어 구수한맛 200ml x 30팩 완전균형영양식 선호1위,41900,41900,0,뉴케어공식몰,4986,식품,건강,86
223,115753881,(국산)고급 반코팅 100켤레 이중코팅 면 목장갑 작업,16900,14880,11,[장갑나라],6517,생활/주방/건강,공구설비/자재,17
224,1157685360,[베베숲]아기물티슈 프리미어 캡 70매 10팩,20900,16900,19,아기물티슈베베숲,3128,유아동/출산,물티슈,28
225,1157685360,[베베숲]아기물티슈 프리미어 캡 70매 10팩,20900,16900,19,아기물티슈베베숲,6080,생활/주방/건강,화장지/일용잡화,80
226,1157707109,[베베숲]아기물티슈 프리미어 캡70매 20팩,99000,33900,65,아기물티슈베베숲,2817,유아동/출산,ALL,17
227,1157707109,[베베숲]아기물티슈 프리미어 캡70매 20팩,99000,33900,65,아기물티슈베베숲,3105,유아동/출산,물티슈,5
228,1157707109,[베베숲]아기물티슈 프리미어 캡70매 20팩,99000,33900,65,아기물티슈베베숲,5429,생활/주방/건강,ALL,29
229,1157707109,[베베숲]아기물티슈 프리미어 캡70매 20팩,99000,33900,65,아기물티슈베베숲,6007,생활/주방/건강,화장지/일용잡화,7
230,1157717616,[베베숲]아기물티슈 프리미어 휴대 캡 20매 12팩  엠보(70gsm),11500,10580,8,아기물티슈베베숲,3199,유아동/출산,물티슈,99
231,1158276673,겨울신상 홈웨어 잠옷특가 사은품,21600,6500,69,메이시스1,292,패션의류,ALL,92
232,1158276673,겨울신상 홈웨어 잠옷특가 사은품,21600,6500,69,메이시스1,655,패션의류,여성의류,55
233,1158429485,[바슈롬]바슈롬 리뉴 후레쉬 500mlx4개,20900,20900,0,바슈롬코리아,6608,생활/주방/건강,건강/의료용품,8
234,1158443505,[현대농산]한입만 찹쌀10kg /2020년산 햇곡,49900,34900,30,[현대농산],4250,식품,쌀/잡곡,50
235,1159073670,[핫앤핫]핫앤핫 일반형 핫팩(RED) 30매입 군용  美FDA ISO환경,12900,11910,7,(주)핫앤핫,8143,스포츠/자동차,등산/아웃도어,27
236,1159175524,[페라리]스쿠데리아 페라리 라이트 에센스 오 드 뚜왈렛 125ml,22000,20900,5,CJmall,2320,화장품/헤어,향수,20
237,1159208154,[인스탁스]인스탁스 스퀘어필름 100장/폴라로이드필름 + 사은품,117500,111630,4,유닉스몰,9235,컴퓨터/전자,카메라,19
238,1159257532,[테팔][대구백화점 II관] [테팔]수비토미니주전자1L(KI271),32500,30230,6,대구백화점,8991,컴퓨터/전자,주방가전,75
239,1161261106,클린샤워 때혁명 프리미엄 때비누 때 각질제거 62종,29900,29900,0,인포벨홈쇼핑,2558,화장품/헤어,바디클렌져/바디로션,58
240,1161503711,[베베숲]베베숲 라이트 80매 캡 20팩,30900,30500,1,CJmall,3171,유아동/출산,물티슈,71
241,1161595603,[리벤스]청소기밀대+밀대판+물걸레청소포(60매),21800,10900,50,아소리빙,5745,생활/주방/건강,샤워기/필터/생활용품,45
242,1161798337,예쁜아기 두상베개 니노필로우M 6~20개월 커버포함,156000,123240,21,CJmall,7145,가구/침구,침구,45
243,1161984645,[왕자행거]왕자2단조절행거(546) 좁은공간 활용에 탁월한 2단행거,22700,19980,11,왕자행거2,5737,생활/주방/건강,샤워기/필터/생활용품,37
244,1162222617,[허벌라이프]허벌라이프 허벌티 1+1 다이어트 허벌티효과,99000,98890,0,bluporteny,5100,식품,다이어트,100
245,1162515713,SA 투명 비치백,39020,11710,69,(센스토어),1855,신발/잡화,여행가방,55
246,1162570159,ACTTO 엑토 젤 손목보호대 WP-02,33420,13040,60,(센스토어),3874,유아동/출산,임부복/용품,74
247,116268134,[맨디스]제모제 패치 크림 왁스 브라질리언왁싱 다리 항문제모,19800,19800,0,프로훼이스,2757,화장품/헤어,제모/데오드란트/슬리밍,57
248,116270962,[댕기머리]댕기머리 허벌 샴푸 1000ml 1+1 / 총 2000ml+샴푸10매,25000,19800,20,COSMATE,2654,화장품/헤어,샴푸/헤어에센스/스타일링,54
249,1163026706,[나이키]나이키프로컴뱃2.0 손목엄지랩 손목보호대 AC3731-010,19800,16110,18,신세계몰,7726,스포츠/자동차,구기/라켓,10
250,1163081009,[베베숲]아기물티슈 센시티브 엠보 캡 80매 10팩,21900,20150,7,아기물티슈베베숲,3188,유아동/출산,물티슈,88
251,1163145536,[베베숲]아기물티슈 라이트 캡 80매 20팩,30800,24900,19,아기물티슈베베숲,3157,유아동/출산,물티슈,57
252,1163534296,[가보흙침대]KBQ 보료TB 흙침대/ 가보흙침대,2260000,2079200,8,롯데백화점1관,7414,가구/침구,브랜드 가구/침구/인테리어,14
253,1163534386,[가보건강침대]KBQ 7770TB 한방침대/ 가보한방침대,3320000,3054400,8,롯데백화점1관,7415,가구/침구,브랜드 가구/침구/인테리어,15
254,1163724977,(전단상품)감자_900G봉,5990,5750,4,홈플러스당일배송,5210,식품,채소,10
255,1163724977,(전단상품)감자_900G봉,5990,5750,4,홈플러스당일배송,5324,식품,홈플러스 식품,24
256,1163725032,세척당근1KG 봉 ,3990,3990,0,홈플러스당일배송,5265,식품,채소,65
257,1163859514,카우보이 비밥 TV시리즈 FE 우리말 더빙포함 파이널 에디션 (7Disc) : 블루레이   원작 : 야다테 하지메,65900,65900,0,예스24도서,9927,도서/음반,ALL,11
258,1163859514,카우보이 비밥 TV시리즈 FE 우리말 더빙포함 파이널 에디션 (7Disc) : 블루레이   원작 : 야다테 하지메,65900,65900,0,예스24도서,10917,도서/음반,DVD,1
259,1164082562,[니베아]소프트 크림 75ml X 4개 고보습 핸드크림 멀티크림,11600,11600,0,바이어스도르프 공식,2150,화장품/헤어,보습제품,50
260,1164129470,[삼성전자](무료설치) 삼성 푸시풀 도어락 SHP-DP710,240000,239500,0,KMplus,5752,생활/주방/건강,샤워기/필터/생활용품,52
261,1164199539,[샐리한센]샐리한센 스프레이 온샤워오프 헤어 리무버/제모/왁싱,18700,18700,0,이플iffl,2767,화장품/헤어,제모/데오드란트/슬리밍,67
262,1164687669,[피스넷]거실용 공기청정기 피스넷 퓨어360/헤파필터 H13,73570,69900,4,피스넷,9091,컴퓨터/전자,계절가전,75
263,1165022163,[피스넷]80W 리얼우퍼 블루투스 스피커 피스넷 리우,52520,49900,4,피스넷,9545,컴퓨터/전자,MP3/스피커,29
264,1165496754,스탠리 SDR1400 머드믹서반죽기 시멘트페인트모르타르,92000,87400,5,다이소몰,6575,생활/주방/건강,공구설비/자재,75
265,1165726949,[닥스]극세사 버니스핑크 퀼트이불 싱글/ 닥스(침구),115000,92000,20,롯데백화점1관,7401,가구/침구,브랜드 가구/침구/인테리어,1
266,1165726996,[닥스]극세사 버니스핑크 패드 싱글/ 닥스(침구),75000,60000,20,롯데백화점1관,7402,가구/침구,브랜드 가구/침구/인테리어,2
267,116597061,[대천김]대천김 재래김 25봉 본사직송 본사직영,28900,27550,4,다솜푸드마켓,4416,식품,수산,16
268,116715797,[파우파우]맛있는 간식 300g X6개 강아지 실중량150g 파우파우,20900,13890,33,펫천국,6420,생활/주방/건강,반려동물용품,20
269,1168112251,[크리넥스]크리넥스 3겹 순수소프트화장지 27m30롤x2팩,31900,31080,2,해피하우스70,6021,생활/주방/건강,화장지/일용잡화,21
270,1168269358,[쉬크]쉬크 인튜이션 내츄럴 여성면도날3입,6900,6900,0,쉬크공식판매점,2752,화장품/헤어,제모/데오드란트/슬리밍,52
271,1170036478,붙이는 핫팩 100매 파스형핫팩/안전인증/허리핫팩,9900,9850,0,(주)바이온,8156,스포츠/자동차,등산/아웃도어,40
272,1170043521,[리벤스]논슬립옷걸이 50개(블랙) 국내생산,10900,10900,0,아소리빙,5756,생활/주방/건강,샤워기/필터/생활용품,56
273,1170138893,[듀플렉스]듀플렉스 아로마 초음파 가습기 3.5L DP-9070UH,32800,28490,13,SHINIL,9085,컴퓨터/전자,계절가전,69
274,1170196458,[리벤스]프리미엄 논슬립 옷걸이 50개(화이트) 국내생산,10900,10880,0,아소리빙,5493,생활/주방/건강,ALL,93
275,1170196458,[리벤스]프리미엄 논슬립 옷걸이 50개(화이트) 국내생산,10900,10880,0,아소리빙,5717,생활/주방/건강,샤워기/필터/생활용품,17
276,1170205889,[밸롭]겨울 패딩신발 털슬리퍼 운동화 방한화 부츠 여성,30000,9900,67,밸롭,1495,신발/잡화,운동화,95
277,1170254969,[듀플렉스]듀플렉스 초음파 간편세척 가습기 6.0L DP-9000UH,36800,36800,0,SHINIL,9057,컴퓨터/전자,계절가전,41
278,1170343302,[이지체어]데이앤나잇 2인 쇼파베드 쿠션2ea증정 푹신한 간이침대,95000,76950,19,상도가구Mall,7082,가구/침구,가구,82
279,1170419086,[딥티크](현대백화점)[딥티크] 오드뚜왈렛 오데썽 100ml,175000,152250,13,현대백화점,2370,화장품/헤어,향수,70
280,1170875788,대파_봉,7490,7420,0,홈플러스당일배송,5222,식품,채소,22
281,1170875788,대파_봉,7490,7420,0,홈플러스당일배송,5349,식품,홈플러스 식품,49
282,1170978225,[휠러스]라이더3 인라인 스케이트 / 성인용 인라인스케이트  청소년 인라인스케이트/ 휠러스,145000,111650,23,롯데ON,7972,스포츠/자동차,자전거/보드/기타레저,56
283,1171316168,[티에스]골드플러스TS샴푸 500ml + 500ml + 샘플2장,35900,35900,0,케이디와이코스메틱,2671,화장품/헤어,샴푸/헤어에센스/스타일링,71
284,1171345717,[티에스]올뉴플러스TS샴푸 500ml + 500ml + 샘플2장,36500,32850,10,케이디와이코스메틱,2697,화장품/헤어,샴푸/헤어에센스/스타일링,97
285,1171463607,초판본 데미안([리커버 한정판] [더스토리] [헤르만 헤세] 헤르만 헤세 탄생 140주년 기념 초호화 패브릭 양장,10800,10800,0,반디앤루니스,10073,도서/음반,시/소설,57
286,1172066948,[카시오]카시오 메탈전자손목시계 남성여성가죽 군용패션방수,39900,39900,0,아이러브타임,1176,신발/잡화,브랜드 쥬얼리/시계,76
287,1172192890,[비소]비소 스마트폰 삼각대 풀세트 (리모콘+거치대+가방),26000,21090,18,비소삼각대,9231,컴퓨터/전자,카메라,15
288,1172265598,아이젠틀맨 섬유향수 (남자섬유향수),13900,13900,0,아이프로덕트,2358,화장품/헤어,향수,58
289,1173110602,대웅 3단 석영관 전기히터/전기난로 CZ-6500KH(고급형),29900,25610,14,코아존,9059,컴퓨터/전자,계절가전,43
290,117316365,[더블에이]더블에이 A4 복사용지(A4용지) 80g 2500매 2BOX,50460,43400,13,(주)엑소,6357,생활/주방/건강,문구/사무용품,57
291,117316706,[한솔제지]한솔 A4 복사용지(A4용지) 75g 2500매 2BOX/더블에이,35340,30400,13,(주)엑소,6389,생활/주방/건강,문구/사무용품,89
